"","tank","genotype","Datetime","Date","Time","Type","No.","X1.F","X1.Fm.","X1.PAR","MQY","X1.ETR","sample","pos","Zone","treatment","sample_rep"
"855",6,"8","09:56.0","11/25/20","19:09:56",FALSE,348,415,1284,1,0.677,0.3,"8-I","I","high","C","8-I 6"
"856",6,"10","12:51.0","11/25/20","19:12:51",FALSE,360,393,1341,1,0.707,0.4,"10-O","O","high","C","10-O 6"
"857",6,"13","14:52.0","11/25/20","19:14:52",FALSE,368,463,1459,1,0.683,0.3,"13-I","I","high","C","13-I 6"
"858",6,"9","15:52.0","11/25/20","19:15:52",FALSE,372,284,1048,1,0.729,0.4,"9-O","O","high","C","9-O 6"
"859",6,"12","09:16.0","11/25/20","19:09:16",FALSE,345,382,1201,1,0.682,0.3,"12-O","O","high","C","12-O 6"
"860",6,"5","10:45.0","11/25/20","19:10:45",FALSE,351,345,1019,1,0.661,0.3,"5-O","O","low","C","5-O 6"
"861",6,"9","17:00.0","11/25/20","19:17:00",FALSE,377,447,1610,1,0.722,0.4,"9-I","I","high","C","9-I 6"
"862",6,"1","15:19.0","11/25/20","19:15:19",FALSE,370,360,1087,1,0.669,0.3,"1-I","I","low","C","1-I 6"
"863",6,"7","16:31.0","11/25/20","19:16:31",FALSE,375,195,636,1,0.693,0.3,"7-I","I","high","C","7-I 6"
"864",1,"2","40:13.0","11/26/20","20:40:13",FALSE,795,362,888,1,0.592,0.3,"2-O","O","low","H","2-O 1"
"865",1,"12","36:35.0","11/26/20","20:36:35",FALSE,784,320,755,1,0.576,0.3,"12-I","I","high","H","12-I 1"
"866",1,"4","40:43.0","11/26/20","20:40:43",FALSE,797,365,950,1,0.616,0.3,"4-O","O","low","H","4-O 1"
"867",1,"11","37:23.0","11/26/20","20:37:23",FALSE,787,431,1477,1,0.708,0.4,"11-I","I","low","H","11-I 1"
"868",1,"2","37:08.0","11/26/20","20:37:08",FALSE,786,466,1475,1,0.684,0.3,"2-I","I","low","H","2-I 1"
"869",1,"5","38:48.0","11/26/20","20:38:48",FALSE,793,343,816,1,0.58,0.3,"5-O","O","low","H","5-O 1"
"870",1,"12","41:06.0","11/26/20","20:41:06",FALSE,798,396,1207,1,0.672,0.3,"12-I","I","high","H","12-I 1"
"871",1,"9","42:30.0","11/26/20","20:42:30",FALSE,803,339,912,1,0.628,0.3,"9-O","O","high","H","9-O 1"
"872",1,"1","35:50.0","11/26/20","20:35:50",FALSE,781,396,910,1,0.565,0.3,"1-I","I","low","H","1-I 1"
"873",1,"7","34:11.0","11/26/20","20:34:11",FALSE,776,276,799,1,0.655,0.3,"7-I","I","high","H","7-I 1"
"874",1,"3","32:18.0","11/26/20","20:32:18",FALSE,770,295,865,1,0.659,0.3,"3-O","O","low","H","3-O 1"
"875",1,"10","32:01.0","11/26/20","20:32:01",FALSE,769,327,896,1,0.635,0.3,"10-O","O","high","H","10-O 1"
"876",1,"8","33:14.0","11/26/20","20:33:14",FALSE,772,427,1307,1,0.673,0.3,"8-O","O","high","H","8-O 1"
"877",1,"9","35:09.0","11/26/20","20:35:09",FALSE,778,317,917,1,0.654,0.3,"9-I","I","high","H","9-I 1"
"878",1,"3","36:53.0","11/26/20","20:36:53",FALSE,785,444,1139,1,0.61,0.3,"3-I","I","low","H","3-I 1"
"879",1,"1","32:32.0","11/26/20","20:32:32",FALSE,771,445,1111,1,0.599,0.3,"1-O","O","low","H","1-O 1"
"880",1,"12","40:26.0","11/26/20","20:40:26",FALSE,796,475,1336,1,0.644,0.3,"12-O","O","high","H","12-O 1"
"881",1,"11","39:40.0","11/26/20","20:39:40",FALSE,794,326,916,1,0.644,0.3,"11-O","O","low","H","11-O 1"
"882",1,"10","41:21.0","11/26/20","20:41:21",FALSE,799,371,1186,1,0.687,0.3,"10-I","I","high","H","10-I 1"
"883",1,"5","34:28.0","11/26/20","20:34:28",FALSE,777,310,829,1,0.626,0.3,"5-I","I","low","H","5-I 1"
"884",1,"8","33:49.0","11/26/20","20:33:49",FALSE,775,313,874,1,0.642,0.3,"8-I","I","high","H","8-I 1"
"885",1,"13","42:16.0","11/26/20","20:42:16",FALSE,802,241,700,1,0.656,0.3,"13-O","O","high","H","13-O 1"
"886",1,"4","31:44.0","11/26/20","20:31:44",FALSE,768,473,1392,1,0.66,0.3,"4-I","I","low","H","4-I 1"
"887",1,"7","37:40.0","11/26/20","20:37:40",FALSE,788,361,887,1,0.593,0.3,"7-O","O","high","H","7-O 1"
"888",2,"11","26:14.0","11/26/20","20:26:14",FALSE,750,319,894,1,0.643,0.3,"11-O","O","low","H","11-O 2"
"889",2,"2","26:54.0","11/26/20","20:26:54",FALSE,751,250,779,1,0.679,0.3,"2-O","O","low","H","2-O 2"
"890",2,"13","22:45.0","11/26/20","20:22:45",FALSE,737,376,973,1,0.614,0.3,"13-I","I","high","H","13-I 2"
"891",2,"7","24:18.0","11/26/20","20:24:18",FALSE,744,303,934,1,0.676,0.3,"7-I","I","high","H","7-I 2"
"892",2,"10","29:19.0","11/26/20","20:29:19",FALSE,760,398,1356,1,0.706,0.4,"10-I","I","high","H","10-I 2"
"893",2,"9","24:03.0","11/26/20","20:24:03",FALSE,743,292,968,1,0.698,0.3,"9-I","I","high","H","9-I 2"
"894",2,"12","20:10.0","11/26/20","20:20:10",FALSE,728,541,1670,1,0.676,0.3,"12-I","I","high","H","12-I 2"
"895",2,"2","20:54.0","11/26/20","20:20:54",FALSE,731,401,1246,1,0.678,0.3,"2-I","I","low","H","2-I 2"
"896",2,"12","19:56.0","11/26/20","20:19:56",FALSE,727,279,792,1,0.648,0.3,"12-O","O","high","H","12-O 2"
"897",2,"4","27:22.0","11/26/20","20:27:22",FALSE,754,483,1333,1,0.638,0.3,"4-I","I","low","H","4-I 2"
"898",2,"1","20:40.0","11/26/20","20:20:40",FALSE,730,360,885,1,0.593,0.3,"1-I","I","low","H","1-I 2"
"899",2,"7","23:45.0","11/26/20","20:23:45",FALSE,742,390,1070,1,0.636,0.3,"7-O","O","high","H","7-O 2"
"900",2,"1","25:28.0","11/26/20","20:25:28",FALSE,748,318,937,1,0.661,0.3,"1-O","O","low","H","1-O 2"
"901",2,"3","20:25.0","11/26/20","20:20:25",FALSE,729,464,1219,1,0.619,0.3,"3-I","I","low","H","3-I 2"
"902",2,"8","22:24.0","11/26/20","20:22:24",FALSE,736,348,953,1,0.635,0.3,"8-O","O","high","H","8-O 2"
"903",2,"8","24:37.0","11/26/20","20:24:37",FALSE,745,368,981,1,0.625,0.3,"8-I","I","high","H","8-I 2"
"904",2,"5","21:09.0","11/26/20","20:21:09",FALSE,732,391,1087,1,0.64,0.3,"5-I","I","low","H","5-I 2"
"905",2,"13","25:52.0","11/26/20","20:25:52",FALSE,749,299,922,1,0.676,0.3,"13-O","O","high","H","13-O 2"
"906",2,"11","29:53.0","11/26/20","20:29:53",FALSE,762,384,1165,1,0.67,0.3,"11-I","I","low","H","11-I 2"
"907",2,"5","29:34.0","11/26/20","20:29:34",FALSE,761,215,594,1,0.638,0.3,"5-O","O","low","H","5-O 2"
"908",2,"10","28:43.0","11/26/20","20:28:43",FALSE,759,227,537,1,0.577,0.3,"10-O","O","high","H","10-O 2"
"909",2,"3","23:12.0","11/26/20","20:23:12",FALSE,739,432,1566,1,0.724,0.4,"3-O","O","low","H","3-O 2"
"910",2,"9","23:01.0","11/26/20","20:23:01",FALSE,738,420,1232,1,0.659,0.3,"9-O","O","high","H","9-O 2"
"911",2,"4","21:26.0","11/26/20","20:21:26",FALSE,733,422,1155,1,0.635,0.3,"4-O","O","low","H","4-O 2"
"912",3,"1","10:00.0","11/26/20","20:10:00",FALSE,698,292,696,1,0.58,0.3,"1-I","I","low","H","1-I 3"
"913",3,"3","03:12.0","11/26/20","20:03:12",FALSE,687,297,871,1,0.659,0.3,"3-O","O","low","H","3-O 3"
"914",3,"8","16:16.0","11/26/20","20:16:16",FALSE,712,234,655,1,0.643,0.3,"8-O","O","high","H","8-O 3"
"915",3,"13","15:50.0","11/26/20","20:15:50",FALSE,711,384,1093,1,0.649,0.3,"13-I","I","high","H","13-I 3"
"916",3,"10","03:30.0","11/26/20","20:03:30",FALSE,688,341,1000,1,0.659,0.3,"10-I","I","high","H","10-I 3"
"917",3,"13","14:47.0","11/26/20","20:14:47",FALSE,709,232,637,1,0.636,0.3,"13-O","O","high","H","13-O 3"
"918",3,"1","13:00.0","11/26/20","20:13:00",FALSE,705,374,805,1,0.535,0.3,"1-O","O","low","H","1-O 3"
"919",3,"12","08:03.0","11/26/20","20:08:03",FALSE,693,273,913,1,0.701,0.4,"12-O","O","high","H","12-O 3"
"920",3,"8","17:49.0","11/26/20","20:17:49",FALSE,717,317,805,1,0.606,0.3,"8-I","I","high","H","8-I 3"
"921",3,"12","10:15.0","11/26/20","20:10:15",FALSE,699,330,967,1,0.659,0.3,"12-I","I","high","H","12-I 3"
"922",3,"9","10:46.0","11/26/20","20:10:46",FALSE,700,376,989,1,0.62,0.3,"9-I","I","high","H","9-I 3"
"923",3,"12","17:31.0","11/26/20","20:17:31",FALSE,716,401,1094,1,0.633,0.3,"12-I","I","high","H","12-I 3"
"924",3,"11","18:03.0","11/26/20","20:18:03",FALSE,718,250,836,1,0.701,0.4,"11-O","O","low","H","11-O 3"
"925",3,"4","18:16.0","11/26/20","20:18:16",FALSE,719,498,1317,1,0.622,0.3,"4-O","O","low","H","4-O 3"
"926",3,"2","09:42.0","11/26/20","20:09:42",FALSE,697,319,1170,1,0.727,0.4,"2-I","I","low","H","2-I 3"
"927",3,"10","11:14.0","11/26/20","20:11:14",FALSE,701,369,1115,1,0.669,0.3,"10-O","O","high","H","10-O 3"
"928",3,"7","15:34.0","11/26/20","20:15:34",FALSE,710,364,1069,1,0.659,0.3,"7-I","I","high","H","7-I 3"
"929",3,"11","07:11.0","11/26/20","20:07:11",FALSE,692,376,1045,1,0.64,0.3,"11-I","I","low","H","11-I 3"
"930",3,"2","09:05.0","11/26/20","20:09:05",FALSE,696,356,917,1,0.612,0.3,"2-O","O","low","H","2-O 3"
"931",3,"9","16:35.0","11/26/20","20:16:35",FALSE,713,429,1413,1,0.696,0.3,"9-O","O","high","H","9-O 3"
"932",3,"5","11:46.0","11/26/20","20:11:46",FALSE,703,394,1086,1,0.637,0.3,"5-O","O","low","H","5-O 3"
"933",3,"4","13:45.0","11/26/20","20:13:45",FALSE,706,415,1563,1,0.734,0.4,"4-I","I","low","H","4-I 3"
"934",3,"5","12:33.0","11/26/20","20:12:33",FALSE,704,384,1070,1,0.641,0.3,"5-I","I","low","H","5-I 3"
"935",3,"7","11:30.0","11/26/20","20:11:30",FALSE,702,348,1076,1,0.677,0.3,"7-O","O","high","H","7-O 3"
"936",3,"3","04:12.0","11/26/20","20:04:12",FALSE,689,438,1218,1,0.64,0.3,"3-I","I","low","H","3-I 3"
"937",4,"5","56:46.0","11/26/20","19:56:46",FALSE,663,442,1111,1,0.602,0.3,"5-I","I","low","C","5-I 4"
"938",4,"1","54:49.0","11/26/20","19:54:49",FALSE,655,455,1104,1,0.588,0.3,"1-I","I","low","C","1-I 4"
"939",4,"5","59:53.0","11/26/20","19:59:53",FALSE,674,355,1006,1,0.647,0.3,"5-O","O","low","C","5-O 4"
"940",4,"4","59:03.0","11/26/20","19:59:03",FALSE,671,328,1046,1,0.686,0.3,"4-O","O","low","C","4-O 4"
"941",4,"9","54:35.0","11/26/20","19:54:35",FALSE,654,404,1439,1,0.719,0.4,"9-O","O","high","C","9-O 4"
"942",4,"11","01:22.0","11/26/20","20:01:22",FALSE,680,370,938,1,0.606,0.3,"11-O","O","low","C","11-O 4"
"943",4,"4","52:52.0","11/26/20","19:52:52",FALSE,647,396,1214,1,0.674,0.3,"4-I","I","low","C","4-I 4"
"944",4,"13","53:30.0","11/26/20","19:53:30",FALSE,649,396,1198,1,0.669,0.3,"13-I","I","high","C","13-I 4"
"945",4,"7","52:34.0","11/26/20","19:52:34",FALSE,646,413,1274,1,0.676,0.3,"7-I","I","high","C","7-I 4"
"946",4,"2","57:32.0","11/26/20","19:57:32",FALSE,665,274,904,1,0.697,0.3,"2-O","O","low","C","2-O 4"
"947",4,"3","57:47.0","11/26/20","19:57:47",FALSE,666,558,1511,1,0.631,0.3,"3-I","I","low","C","3-I 4"
"948",4,"2","54:23.0","11/26/20","19:54:23",FALSE,653,367,1199,1,0.694,0.3,"2-I","I","low","C","2-I 4"
"949",4,"11","00:08.0","11/26/20","20:00:08",FALSE,675,418,1258,1,0.668,0.3,"11-I","I","low","C","11-I 4"
"950",4,"1","56:07.0","11/26/20","19:56:07",FALSE,660,383,823,1,0.535,0.3,"1-O","O","low","C","1-O 4"
"951",4,"12","55:55.0","11/26/20","19:55:55",FALSE,659,371,1393,1,0.734,0.4,"12-O","O","high","C","12-O 4"
"952",4,"10","57:08.0","11/26/20","19:57:08",FALSE,664,341,1137,1,0.7,0.4,"10-I","I","high","C","10-I 4"
"953",4,"9","01:49.0","11/26/20","20:01:49",FALSE,681,422,1177,1,0.641,0.3,"9-I","I","high","C","9-I 4"
"954",4,"12","53:07.0","11/26/20","19:53:07",FALSE,648,390,1126,1,0.654,0.3,"12-I","I","high","C","12-I 4"
"955",4,"8","58:29.0","11/26/20","19:58:29",FALSE,669,392,1051,1,0.627,0.3,"8-O","O","high","C","8-O 4"
"956",4,"10","55:10.0","11/26/20","19:55:10",FALSE,656,364,1232,1,0.705,0.4,"10-O","O","high","C","10-O 4"
"957",4,"3","00:29.0","11/26/20","20:00:29",FALSE,676,431,1147,1,0.624,0.3,"3-O","O","low","C","3-O 4"
"958",4,"13","53:45.0","11/26/20","19:53:45",FALSE,650,334,1042,1,0.679,0.3,"13-O","O","high","C","13-O 4"
"959",4,"7","58:50.0","11/26/20","19:58:50",FALSE,670,428,1290,1,0.668,0.3,"7-O","O","high","C","7-O 4"
"960",4,"8","00:46.0","11/26/20","20:00:46",FALSE,677,368,1107,1,0.668,0.3,"8-I","I","high","C","8-I 4"
"961",5,"1","44:55.0","11/26/20","19:44:55",FALSE,631,486,1252,1,0.612,0.3,"1-I","I","low","C","1-I 5"
"962",5,"12","43:57.0","11/26/20","19:43:57",FALSE,627,460,1386,1,0.668,0.3,"12-O","O","high","C","12-O 5"
"963",5,"4","41:24.0","11/26/20","19:41:24",FALSE,618,435,1331,1,0.673,0.3,"4-O","O","low","C","4-O 5"
"964",5,"3","39:21.0","11/26/20","19:39:21",FALSE,611,656,1865,1,0.648,0.3,"3-I","I","low","C","3-I 5"
"965",5,"11","45:28.0","11/26/20","19:45:28",FALSE,633,304,1021,1,0.702,0.4,"11-O","O","low","C","11-O 5"
"966",5,"5","47:03.0","11/26/20","19:47:03",FALSE,639,398,1076,1,0.63,0.3,"5-O","O","low","C","5-O 5"
"967",5,"1","42:04.0","11/26/20","19:42:04",FALSE,621,415,1324,1,0.687,0.3,"1-O","O","low","C","1-O 5"
"968",5,"7","40:42.0","11/26/20","19:40:42",FALSE,616,423,1379,1,0.693,0.3,"7-O","O","high","C","7-O 5"
"969",5,"13","41:06.0","11/26/20","19:41:06",FALSE,617,282,910,1,0.69,0.3,"13-O","O","high","C","13-O 5"
"970",5,"2","45:08.0","11/26/20","19:45:08",FALSE,632,415,1167,1,0.644,0.3,"2-I","I","low","C","2-I 5"
"971",5,"10","45:57.0","11/26/20","19:45:57",FALSE,635,356,1196,1,0.702,0.4,"10-O","O","high","C","10-O 5"
"972",5,"11","46:51.0","11/26/20","19:46:51",FALSE,638,452,1618,1,0.721,0.4,"11-I","I","low","C","11-I 5"
"973",5,"12","46:12.0","11/26/20","19:46:12",FALSE,636,542,1490,1,0.636,0.3,"12-I","I","high","C","12-I 5"
"974",5,"7","47:12.0","11/26/20","19:47:12",FALSE,640,289,1072,1,0.73,0.4,"7-I","I","high","C","7-I 5"
"975",5,"8","42:26.0","11/26/20","19:42:26",FALSE,622,412,1182,1,0.651,0.3,"8-I","I","high","C","8-I 5"
"976",5,"5","42:57.0","11/26/20","19:42:57",FALSE,624,335,973,1,0.656,0.3,"5-I","I","low","C","5-I 5"
"977",5,"4","40:25.0","11/26/20","19:40:25",FALSE,615,526,1805,1,0.709,0.4,"4-I","I","low","C","4-I 5"
"978",5,"10","42:40.0","11/26/20","19:42:40",FALSE,623,358,1092,1,0.672,0.3,"10-I","I","high","C","10-I 5"
"979",5,"8","45:42.0","11/26/20","19:45:42",FALSE,634,350,1003,1,0.651,0.3,"8-O","O","high","C","8-O 5"
"980",5,"9","39:42.0","11/26/20","19:39:42",FALSE,612,468,1301,1,0.64,0.3,"9-O","O","high","C","9-O 5"
"981",5,"9","44:39.0","11/26/20","19:44:39",FALSE,630,496,1543,1,0.679,0.3,"9-I","I","high","C","9-I 5"
"982",5,"3","46:34.0","11/26/20","19:46:34",FALSE,637,464,1282,1,0.638,0.3,"3-O","O","low","C","3-O 5"
"983",5,"2","43:32.0","11/26/20","19:43:32",FALSE,626,345,929,1,0.629,0.3,"2-O","O","low","C","2-O 5"
"984",5,"13","43:16.0","11/26/20","19:43:16",FALSE,625,352,1259,1,0.72,0.4,"13-I","I","high","C","13-I 5"
"985",6,"3","34:53.0","11/26/20","19:34:53",FALSE,594,381,1100,1,0.654,0.3,"3-O","O","low","C","3-O 6"
"986",6,"4","36:37.0","11/26/20","19:36:37",FALSE,601,494,1513,1,0.673,0.3,"4-O","O","low","C","4-O 6"
"987",6,"11","33:11.0","11/26/20","19:33:11",FALSE,589,435,1334,1,0.674,0.3,"11-I","I","low","C","11-I 6"
"988",6,"3","28:57.0","11/26/20","19:28:57",FALSE,575,476,1407,1,0.662,0.3,"3-I","I","low","C","3-I 6"
"989",6,"12","31:37.0","11/26/20","19:31:37",FALSE,583,495,1447,1,0.658,0.3,"12-I","I","high","C","12-I 6"
"990",6,"2","37:25.0","11/26/20","19:37:25",FALSE,605,344,1164,1,0.704,0.4,"2-I","I","low","C","2-I 6"
"991",6,"8","32:55.0","11/26/20","19:32:55",FALSE,588,336,970,1,0.654,0.3,"8-O","O","high","C","8-O 6"
"992",6,"7","31:24.0","11/26/20","19:31:24",FALSE,582,248,778,1,0.681,0.3,"7-O","O","high","C","7-O 6"
"993",6,"1","30:03.0","11/26/20","19:30:03",FALSE,578,359,731,1,0.509,0.3,"1-O","O","low","C","1-O 6"
"994",6,"11","32:15.0","11/26/20","19:32:15",FALSE,586,291,943,1,0.691,0.3,"11-O","O","low","C","11-O 6"
"995",6,"10","34:00.0","11/26/20","19:34:00",FALSE,592,365,1109,1,0.671,0.3,"10-I","I","high","C","10-I 6"
"996",6,"2","31:10.0","11/26/20","19:31:10",FALSE,581,516,1563,1,0.67,0.3,"2-O","O","low","C","2-O 6"
"997",6,"5","30:22.0","11/26/20","19:30:22",FALSE,579,399,1138,1,0.649,0.3,"5-I","I","low","C","5-I 6"
"998",6,"4","35:30.0","11/26/20","19:35:30",FALSE,596,550,1583,1,0.653,0.3,"4-I","I","low","C","4-I 6"
"999",6,"8","29:45.0","11/26/20","19:29:45",FALSE,577,464,1494,1,0.689,0.3,"8-I","I","high","C","8-I 6"
"1000",6,"10","32:34.0","11/26/20","19:32:34",FALSE,587,451,1504,1,0.7,0.4,"10-O","O","high","C","10-O 6"
"1001",6,"13","34:37.0","11/26/20","19:34:37",FALSE,593,357,1050,1,0.66,0.3,"13-I","I","high","C","13-I 6"
"1002",6,"9","36:03.0","11/26/20","19:36:03",FALSE,599,322,1233,1,0.739,0.4,"9-O","O","high","C","9-O 6"
"1003",6,"12","29:19.0","11/26/20","19:29:19",FALSE,576,495,1421,1,0.652,0.3,"12-O","O","high","C","12-O 6"
"1004",6,"5","30:37.0","11/26/20","19:30:37",FALSE,580,332,969,1,0.657,0.3,"5-O","O","low","C","5-O 6"
"1005",6,"9","36:57.0","11/26/20","19:36:57",FALSE,602,453,1459,1,0.69,0.3,"9-I","I","high","C","9-I 6"
"1006",6,"1","35:14.0","11/26/20","19:35:14",FALSE,595,424,1337,1,0.683,0.3,"1-I","I","low","C","1-I 6"
"1007",6,"7","36:17.0","11/26/20","19:36:17",FALSE,600,394,1003,1,0.607,0.3,"7-I","I","high","C","7-I 6"
"1008",1,"1","35:06.0","11/27/20","19:35:06",FALSE,58,575,1475,1,0.61,0.3,"1-I","I","low","H","1-I 1"
"1009",1,"3","29:05.0","11/27/20","21:29:05",FALSE,266,432,1064,1,0.594,0.3,"3-I","I","low","H","3-I 1"
"1010",1,"12","28:49.0","11/27/20","21:28:49",FALSE,265,392,1034,1,0.621,0.3,"12-I","I","high","H","12-I 1"
"1011",1,"12","31:28.0","11/27/20","21:31:28",FALSE,273,361,1013,1,0.644,0.3,"12-O","O","high","H","12-O 1"
"1012",1,"2","30:21.0","11/27/20","21:30:21",FALSE,270,461,1239,1,0.628,0.3,"2-I","I","low","H","2-I 1"
"1013",1,"13","33:38.0","11/27/20","21:33:38",FALSE,283,372,1055,1,0.647,0.3,"13-O","O","high","H","13-O 1"
"1014",1,"7","28:05.0","11/27/20","21:28:05",FALSE,263,365,994,1,0.633,0.3,"7-I","I","high","H","7-I 1"
"1015",1,"11","30:49.0","11/27/20","21:30:49",FALSE,271,366,1003,1,0.635,0.3,"11-I","I","low","H","11-I 1"
"1016",1,"10","35:41.0","11/27/20","21:35:41",FALSE,293,390,948,1,0.589,0.3,"10-O","O","high","H","10-O 1"
"1017",1,"13","32:41.0","11/27/20","21:32:41",FALSE,278,393,1218,1,0.677,0.3,"13-I","I","high","H","13-I 1"
"1018",1,"5","33:55.0","11/27/20","21:33:55",FALSE,284,308,931,1,0.669,0.3,"5-O","O","low","H","5-O 1"
"1019",1,"4","27:08.0","11/27/20","21:27:08",FALSE,260,346,914,1,0.621,0.3,"4-I","I","low","H","4-I 1"
"1020",1,"11","32:16.0","11/27/20","21:32:16",FALSE,276,318,800,1,0.603,0.3,"11-O","O","low","H","11-O 1"
"1021",1,"3","27:23.0","11/27/20","21:27:23",FALSE,261,262,722,1,0.637,0.3,"3-O","O","low","H","3-O 1"
"1022",1,"8","36:02.0","11/27/20","19:36:02",FALSE,63,367,933,1,0.607,0.3,"8-O","O","high","H","8-O 1"
"1023",1,"4","30:03.0","11/27/20","21:30:03",FALSE,269,334,889,1,0.624,0.3,"4-O","O","low","H","4-O 1"
"1024",1,"9","28:25.0","11/27/20","21:28:25",FALSE,264,244,751,1,0.675,0.3,"9-O","O","high","H","9-O 1"
"1025",1,"7","31:03.0","11/27/20","21:31:03",FALSE,272,354,1093,1,0.676,0.3,"7-O","O","high","H","7-O 1"
"1026",1,"8","34:47.0","11/27/20","19:34:47",FALSE,57,445,1100,1,0.595,0.3,"8-I","I","high","H","8-I 1"
"1027",1,"5","34:26.0","11/27/20","21:34:26",FALSE,287,448,1120,1,0.6,0.3,"5-I","I","low","H","5-I 1"
"1028",1,"9","27:39.0","11/27/20","21:27:39",FALSE,262,288,872,1,0.67,0.3,"9-I","I","high","H","9-I 1"
"1029",1,"1","34:32.0","11/27/20","19:34:32",FALSE,56,426,1258,1,0.661,0.3,"1-O","O","low","H","1-O 1"
"1030",1,"2","32:30.0","11/27/20","21:32:30",FALSE,277,424,1182,1,0.641,0.3,"2-O","O","low","H","2-O 1"
"1031",1,"10","34:43.0","11/27/20","21:34:43",FALSE,288,426,1174,1,0.637,0.3,"10-I","I","high","H","10-I 1"
"1032",2,"12","22:46.0","11/27/20","21:22:46",FALSE,247,425,1164,1,0.635,0.3,"12-I","I","high","H","12-I 2"
"1033",2,"3","17:40.0","11/27/20","21:17:40",FALSE,232,325,893,1,0.636,0.3,"3-O","O","low","H","3-O 2"
"1034",2,"8","19:10.0","11/27/20","21:19:10",FALSE,236,226,586,1,0.614,0.3,"8-O","O","high","H","8-O 2"
"1035",2,"10","21:35.0","11/27/20","21:21:35",FALSE,244,230,704,1,0.673,0.3,"10-O","O","high","H","10-O 2"
"1036",2,"9","33:01.0","11/27/20","19:33:01",FALSE,50,254,747,1,0.66,0.3,"9-I","I","high","H","9-I 2"
"1037",2,"4","19:54.0","11/27/20","21:19:54",FALSE,238,269,749,1,0.641,0.3,"4-O","O","low","H","4-O 2"
"1038",2,"2","32:47.0","11/27/20","19:32:47",FALSE,49,259,788,1,0.671,0.3,"2-I","I","low","H","2-I 2"
"1039",2,"3","17:00.0","11/27/20","21:17:00",FALSE,229,399,1039,1,0.616,0.3,"3-I","I","low","H","3-I 2"
"1040",2,"10","17:27.0","11/27/20","21:17:27",FALSE,231,438,1345,1,0.674,0.3,"10-I","I","high","H","10-I 2"
"1041",2,"1","17:13.0","11/27/20","21:17:13",FALSE,230,285,794,1,0.641,0.3,"1-I","I","low","H","1-I 2"
"1042",2,"5","16:29.0","11/27/20","21:16:29",FALSE,227,503,1216,1,0.586,0.3,"5-O","O","low","H","5-O 2"
"1043",2,"7","21:13.0","11/27/20","21:21:13",FALSE,243,270,799,1,0.662,0.3,"7-I","I","high","H","7-I 2"
"1044",2,"1","20:30.0","11/27/20","21:20:30",FALSE,240,230,738,1,0.688,0.3,"1-O","O","low","H","1-O 2"
"1045",2,"13","19:37.0","11/27/20","21:19:37",FALSE,237,375,990,1,0.621,0.3,"13-I","I","high","H","13-I 2"
"1046",2,"12","24:33.0","11/27/20","21:24:33",FALSE,254,354,774,1,0.543,0.3,"12-O","O","high","H","12-O 2"
"1047",2,"11","23:55.0","11/27/20","21:23:55",FALSE,251,300,829,1,0.638,0.3,"11-O","O","low","H","11-O 2"
"1048",2,"5","16:44.0","11/27/20","21:16:44",FALSE,228,301,796,1,0.622,0.3,"5-I","I","low","H","5-I 2"
"1049",2,"13","22:03.0","11/27/20","21:22:03",FALSE,245,247,673,1,0.633,0.3,"13-O","O","high","H","13-O 2"
"1050",2,"9","31:31.0","11/27/20","19:31:31",FALSE,44,438,1292,1,0.661,0.3,"9-O","O","high","H","9-O 2"
"1051",2,"11","23:05.0","11/27/20","21:23:05",FALSE,248,408,1139,1,0.642,0.3,"11-I","I","low","H","11-I 2"
"1052",2,"7","17:56.0","11/27/20","21:17:56",FALSE,233,389,966,1,0.597,0.3,"7-O","O","high","H","7-O 2"
"1053",2,"2","33:43.0","11/27/20","19:33:43",FALSE,51,265,776,1,0.659,0.3,"2-O","O","low","H","2-O 2"
"1054",2,"4","22:20.0","11/27/20","21:22:20",FALSE,246,317,936,1,0.661,0.3,"4-I","I","low","H","4-I 2"
"1055",2,"8","20:08.0","11/27/20","21:20:08",FALSE,239,341,853,1,0.6,0.3,"8-I","I","high","H","8-I 2"
"1056",3,"11","11:11.0","11/27/20","21:11:11",FALSE,212,353,1211,1,0.709,0.4,"11-O","O","low","H","11-O 3"
"1057",3,"9","01:45.0","11/27/20","21:01:45",FALSE,187,380,1133,1,0.665,0.3,"9-I","I","high","H","9-I 3"
"1058",3,"4","12:35.0","11/27/20","21:12:35",FALSE,216,376,1069,1,0.648,0.3,"4-I","I","low","H","4-I 3"
"1059",3,"7","13:08.0","11/27/20","21:13:08",FALSE,219,268,832,1,0.678,0.3,"7-I","I","high","H","7-I 3"
"1060",3,"2","05:37.0","11/27/20","21:05:37",FALSE,195,266,717,1,0.629,0.3,"2-I","I","low","H","2-I 3"
"1061",3,"13","28:02.0","11/27/20","19:28:02",FALSE,30,278,938,1,0.704,0.4,"13-O","O","high","H","13-O 3"
"1062",3,"5","08:39.0","11/27/20","21:08:39",FALSE,206,358,1061,1,0.663,0.3,"5-O","O","low","H","5-O 3"
"1063",3,"7","14:39.0","11/27/20","21:14:39",FALSE,221,460,1372,1,0.665,0.3,"7-O","O","high","H","7-O 3"
"1064",3,"13","30:31.0","11/27/20","19:30:31",FALSE,39,479,1351,1,0.645,0.3,"13-I","I","high","H","13-I 3"
"1065",3,"10","07:09.0","11/27/20","21:07:09",FALSE,200,321,1003,1,0.68,0.3,"10-O","O","high","H","10-O 3"
